title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Legends of Wrestling,Xbox,7.0,2002,6,3,9326,Fighting,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.14
James Bond 007: Agent Under Fire,Xbox,7.6,2002,4,5,2315,Shooter,Electronic Arts,0.65,0.22,0.0,0.03,0.9
Tetris Worlds,PlayStation 2,3.8,2002,4,4,802,Puzzle,THQ,1.11,0.71,0.0,0.27,2.08
Atari Anniversary Advance,Game Boy Advance,8.0,2002,4,4,8056,Misc,Atari,0.13,0.05,0.0,0.0,0.18
Savage Skies,PlayStation 2,4.0,2002,4,3,11231,Shooter,Big Ben Interactive,0.04,0.03,0.0,0.01,0.09
Hunter: The Reckoning,Xbox,8.7,2002,5,17,5047,Action,Interplay,0.28,0.08,0.0,0.01,0.38
Deus Ex: The Conspiracy,PlayStation 2,7.9,2002,5,1,7432,Action,Eidos Interactive,0.1,0.08,0.0,0.03,0.21
Burnout,Xbox,7.6,2002,4,30,9623,Racing,Acclaim Entertainment,0.09,0.03,0.0,0.0,0.13
Blender Bros.,Game Boy Advance,7.8,2002,4,29,15066,Platform,Unknown,0.02,0.01,0.0,0.0,0.02
Medal of Honor: Frontline,PlayStation 2,8.0,2002,6,3,115,Shooter,Electronic Arts,2.93,2.75,0.17,0.99,6.83
Desert Strike Advance,Game Boy Advance,8.0,2002,6,3,12260,Simulation,Electronic Arts,0.05,0.02,0.0,0.0,0.06
Test Drive,PlayStation 2,7.7,2002,6,3,1457,Racing,Atari,0.95,0.21,0.01,0.18,1.34
Looney Tunes: Space Race,PlayStation 2,6.9,2002,5,30,7694,Racing,Infogrames,0.1,0.08,0.0,0.03,0.2
Tactics Ogre: The Knight of Lodis,Game Boy Advance,8.5,2002,5,15,3981,Role-Playing,Nintendo,0.13,0.05,0.31,0.01,0.5
Smashing Drive,Xbox,3.3,2002,5,14,14002,Racing,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04
Headhunter,PlayStation 2,8.4,2002,5,14,5009,Action,Sega,0.19,0.15,0.0,0.05,0.38
Crash Bandicoot: The Wrath of Cortex,Xbox,6.7,2002,4,26,1616,Platform,Universal Interactive,0.59,0.57,0.0,0.07,1.23
2002 FIFA World Cup,Xbox,8.2,2002,4,23,7849,Sports,Electronic Arts,0.14,0.04,0.0,0.01,0.19
Britney's Dance Beat,Game Boy Advance,5.0,2002,4,23,7299,Misc,THQ,0.15,0.06,0.0,0.0,0.22
The Operative: No One Lives Forever,PlayStation 2,6.9,2002,4,23,9162,Shooter,Electronic Arts,0.07,0.05,0.0,0.02,0.14
Aggressive Inline,PlayStation 2,9.4,2002,5,29,5329,Sports,Acclaim Entertainment,0.17,0.13,0.0,0.04,0.35
Grand Theft Auto III,PC,9.4,2002,5,27,16096,Action,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01
Tiger Woods PGA Tour Golf,Game Boy Advance,6.0,2002,5,13,13830,Sports,Ubisoft,0.03,0.01,0.0,0.0,0.04
Dragon Ball Z: The Legacy of Goku,Game Boy Advance,5.8,2002,5,10,1070,Role-Playing,Infogrames,1.52,0.12,0.0,0.05,1.69
Britney's Dance Beat,PlayStation 2,5.5,2002,5,9,6799,Misc,THQ,0.12,0.09,0.0,0.03,0.24
Gauntlet: Dark Legacy,Xbox,4.9,2002,4,23,8415,Action,Midway Games,0.13,0.04,0.0,0.01,0.17
2002 FIFA World Cup,PlayStation 2,8.3,2002,4,23,3407,Sports,Electronic Arts,0.21,0.17,0.16,0.06,0.59
Virtual Kasparov,Game Boy Advance,6.5,2002,4,19,15489,Strategy,Titus,0.01,0.01,0.0,0.0,0.02
Spider-Man: The Movie,Xbox,8.4,2002,4,18,1382,Action,Activision,1.07,0.28,0.0,0.05,1.4
Star X,Game Boy Advance,4.5,2002,4,18,13552,Shooter,BAM! Entertainment,0.03,0.01,0.0,0.0,0.04
"Monsters, Inc.",PlayStation 2,2.9,2002,4,18,5689,Adventure,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.32
Spider-Man: The Movie,Game Boy Advance,8.8,2002,4,17,1473,Action,Activision,0.92,0.35,0.01,0.05,1.33
Spider-Man: The Movie,PlayStation 2,8.4,2002,4,17,242,Action,Activision,2.71,1.51,0.03,0.23,4.48
RedCard 20-03,PlayStation 2,7.2,2002,4,16,12151,Sports,Midway Games,0.03,0.03,0.0,0.01,0.07
Breath of Fire II,Game Boy Advance,8.3,2002,4,15,7760,Role-Playing,Ubisoft,0.14,0.05,0.0,0.0,0.19
Earthworm Jim 2,Game Boy Advance,4.0,2002,6,18,14259,Platform,Vivendi Games,0.02,0.01,0.0,0.0,0.03
The Elder Scrolls III: Morrowind,Xbox,9.4,2002,6,17,508,Role-Playing,Ubisoft,2.09,0.63,0.03,0.11,2.86
Freekstyle,PlayStation 2,8.2,2002,6,17,1942,Racing,Electronic Arts,0.52,0.41,0.0,0.14,1.06
Mega Man Battle Network 2,Game Boy Advance,8.5,2002,6,17,5773,Action,Ubisoft,0.22,0.08,0.0,0.01,0.31
Frogger Advance: The Great Quest,Game Boy Advance,7.0,2002,6,14,12226,Action,Konami Digital Entertainment,0.05,0.02,0.0,0.0,0.07
E.T. The Extra-Terrestrial,Game Boy Advance,3.5,2002,6,14,16552,Action,NewKidCo,0.01,0.0,0.0,0.0,0.01
Outlaw Golf,Xbox,7.2,2002,6,13,5977,Sports,TDK Mediactive,0.22,0.06,0.0,0.01,0.29
F1 2002,PlayStation 2,7.6,2002,6,13,9992,Racing,Electronic Arts,0.05,0.04,0.02,0.01,0.12
ZooCube,Game Boy Advance,5.3,2002,6,11,13212,Puzzle,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.05
Test Drive,Xbox,7.3,2002,6,11,4619,Racing,Atari,0.35,0.05,0.0,0.02,0.42
Dropship: United Peace Force,PlayStation 2,7.9,2002,6,13,10487,Simulation,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.1
Punch King,Game Boy Advance,6.0,2002,6,12,13307,Fighting,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.05
Monster Jam: Maximum Destruction,PlayStation 2,3.6,2002,6,12,3108,Racing,Ubisoft,0.32,0.25,0.0,0.08,0.65
Endgame,PlayStation 2,3.5,2002,6,11,11628,Shooter,Empire Interactive,0.04,0.03,0.0,0.01,0.08
ZooCube,Game Boy Advance,5.3,2002,6,11,13212,Puzzle,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.05
WTA Tour Tennis,Game Boy Advance,5.8,2002,6,25,15795,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02
Sky Gunner,PlayStation 2,7.8,2002,6,25,11776,Action,Sony Computer Entertainment,0.04,0.03,0.0,0.01,0.07
Downforce,PlayStation 2,7.1,2002,6,24,13044,Racing,Avalon Interactive,0.03,0.02,0.0,0.01,0.05
Neverwinter Nights,PC,9.0,2002,6,21,14330,Role-Playing,Atari,0.0,0.03,0.0,0.01,0.03
Bomberman Max 2: Red Advance,Game Boy Advance,7.5,2002,6,21,11804,Puzzle,Vivendi Games,0.05,0.02,0.0,0.0,0.07
Bomberman Max 2: Blue Advance,Game Boy Advance,7.5,2002,6,21,10965,Puzzle,Vivendi Games,0.07,0.02,0.0,0.0,0.09
Legion: The Legend of Excalibur,PlayStation 2,7.8,2002,6,20,7136,Action,Midway Games,0.11,0.09,0.0,0.03,0.22
The Pinball of the Dead,Game Boy Advance,8.0,2002,6,19,12342,Misc,Sega,0.05,0.02,0.0,0.0,0.06
Stuntman,PlayStation 2,8.6,2002,6,19,1198,Racing,Atari,0.76,0.59,0.0,0.2,1.55
WipEout Fusion,PlayStation 2,9.0,2002,6,18,6672,Racing,Sony Computer Entertainment,0.12,0.1,0.0,0.03,0.25
Robopon 2: Ring Version,Game Boy Advance,7.0,2002,7,11,15914,Role-Playing,Hudson Entertainment,0.01,0.0,0.0,0.0,0.02
Fireblade,PlayStation 2,7.7,2002,7,9,8149,Action,Midway Games,0.09,0.07,0.0,0.02,0.18
Bruce Lee: Quest of the Dragon,Xbox,3.9,2002,7,2,5813,Fighting,Universal Interactive,0.23,0.07,0.0,0.01,0.31
Warcraft III: Reign of Chaos,PC,9.3,2002,7,2,9518,Strategy,Vivendi Games,0.03,0.08,0.0,0.02,0.13
LEGO Soccer Mania,PlayStation 2,5.5,2002,7,1,11358,Sports,Electronic Arts,0.04,0.03,0.0,0.01,0.08
Barbarian,PlayStation 2,7.8,2002,6,28,9001,Fighting,Titus,0.07,0.06,0.0,0.02,0.14
NASCAR Heat 2002,Game Boy Advance,5.0,2002,6,28,8564,Racing,Infogrames,0.12,0.04,0.0,0.0,0.16
Romance of the Three Kingdoms VII,PlayStation 2,8.5,2002,6,27,5685,Strategy,Tecmo Koei,0.08,0.06,0.16,0.02,0.32
RedCard 20-03,Xbox,6.4,2002,6,26,14118,Sports,Midway Games,0.03,0.01,0.0,0.0,0.03
Icewind Dale II,PC,9.0,2002,9,5,16358,Role-Playing,Interplay,0.0,0.01,0.0,0.0,0.01
Pac-Man Fever,PlayStation 2,4.5,2002,9,4,3883,Misc,Sony Computer Entertainment,0.25,0.2,0.0,0.07,0.51
Power Rangers: Wild Force,Game Boy Advance,5.5,2002,9,4,7495,Action,THQ,0.15,0.05,0.0,0.0,0.21
Blade II,PlayStation 2,4.9,2002,9,4,5803,Action,Activision,0.15,0.12,0.0,0.04,0.31
Commandos 2: Men of Courage,PlayStation 2,7.0,2002,9,4,8139,Strategy,Eidos Interactive,0.09,0.07,0.0,0.02,0.18
Blade II,Xbox,5.2,2002,9,4,9353,Action,Activision,0.1,0.03,0.0,0.0,0.13
Turok: Evolution,PlayStation 2,6.3,2002,9,3,1511,Shooter,Acclaim Entertainment,0.64,0.5,0.0,0.17,1.31
Turok: Evolution,Xbox,7.1,2002,9,3,3681,Shooter,Acclaim Entertainment,0.39,0.14,0.0,0.02,0.55
Turok: Evolution,Game Boy Advance,8.0,2002,9,3,9936,Shooter,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.12
Monster Force,Game Boy Advance,6.5,2002,8,30,14012,Shooter,Universal Interactive,0.03,0.01,0.0,0.0,0.04
The Thing,Xbox,8.3,2002,8,29,7709,Adventure,Vivendi Games,0.15,0.04,0.0,0.01,0.2
Mafia,PC,9.2,2002,8,29,13370,Action,Take-Two Interactive,0.0,0.04,0.0,0.01,0.05
MLB SlugFest 20-03,Xbox,8.1,2002,8,27,7556,Sports,Midway Games,0.15,0.04,0.0,0.01,0.2
Onimusha 2: Samurai's Destiny,PlayStation 2,8.9,2002,8,26,716,Adventure,Capcom,0.62,0.44,1.06,0.13,2.25
Madden NFL 2003,Game Boy Advance,8.2,2002,8,26,3320,Sports,Electronic Arts,0.44,0.16,0.0,0.01,0.61
SOCOM: U.S. Navy SEALs,PlayStation 2,7.5,2002,8,26,343,Shooter,Sony Computer Entertainment,2.53,0.81,0.06,0.24,3.65
Prisoner of War,Xbox,6.9,2002,8,21,11298,Adventure,Atari,0.06,0.02,0.0,0.0,0.08
The Thing,PlayStation 2,8.3,2002,8,20,4421,Adventure,Vivendi Games,0.22,0.17,0.0,0.06,0.44
Buffy the Vampire Slayer,Xbox,8.2,2002,8,16,6973,Action,Electronic Arts,0.18,0.05,0.0,0.01,0.23
Mat Hoffman's Pro BMX 2,Game Boy Advance,8.5,2002,8,15,8717,Sports,Activision,0.11,0.04,0.0,0.0,0.16
Dead to Rights,Xbox,8.5,2002,8,15,2836,Shooter,Electronic Arts,0.53,0.17,0.0,0.03,0.72
WTA Tour Tennis,PlayStation 2,4.5,2002,7,29,12878,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.05
Shifters,PlayStation 2,4.0,2002,7,25,13012,Adventure,3DO,0.03,0.02,0.0,0.01,0.05
Mike Tyson Heavyweight Boxing,Xbox,3.1,2002,7,24,13392,Sports,Codemasters,0.03,0.01,0.0,0.0,0.05
Street Hoops,Xbox,6.7,2002,8,14,6128,Sports,Activision,0.21,0.06,0.0,0.01,0.28
Street Hoops,PlayStation 2,6.7,2002,8,14,2277,Sports,Activision,0.45,0.35,0.0,0.12,0.91
Mat Hoffman's Pro BMX 2,Xbox,8.1,2002,8,13,7645,Sports,Activision,0.15,0.04,0.0,0.01,0.2
NFL Blitz 20-03,Xbox,7.8,2002,8,13,9104,Sports,Midway Games,0.11,0.03,0.0,0.01,0.14
NFL Blitz 20-03,PlayStation 2,7.8,2002,8,13,4487,Sports,Midway Games,0.21,0.17,0.0,0.06,0.44
Totaled!,Xbox,6.1,2002,7,23,11951,Racing,Rage Software,0.05,0.02,0.0,0.0,0.07
Stuart Little 2,Game Boy Advance,5.0,2002,7,22,4245,Platform,Activision,0.33,0.12,0.0,0.01,0.46
Aggressive Inline,Xbox,9.1,2002,7,19,12284,Sports,Acclaim Entertainment,0.05,0.01,0.0,0.0,0.06
The Mark of Kri,PlayStation 2,8.8,2002,7,19,4270,Action,Sony Computer Entertainment,0.22,0.18,0.0,0.06,0.46
NCAA Football 2003,PlayStation 2,8.9,2002,7,19,1346,Sports,Electronic Arts,1.16,0.08,0.0,0.19,1.44
NCAA Football 2003,Xbox,8.9,2002,7,18,3841,Sports,Electronic Arts,0.39,0.11,0.0,0.02,0.52
NCAA GameBreaker 2003,PlayStation 2,5.5,2002,8,12,7020,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23
NFL 2K3,Xbox,9.1,2002,8,9,3875,Sports,Sega,0.38,0.11,0.0,0.02,0.52
NFL 2K3,PlayStation 2,9.2,2002,8,9,1493,Sports,Atari,1.06,0.08,0.0,0.18,1.32
Mat Hoffman's Pro BMX 2,PlayStation 2,8.1,2002,8,13,4226,Sports,Activision,0.23,0.18,0.0,0.06,0.46
Hey Arnold! The Movie,Game Boy Advance,5.5,2002,7,17,6492,Platform,THQ,0.19,0.07,0.0,0.0,0.26
Enclave,Xbox,7.2,2002,8,9,9191,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14
Madden NFL 2003,PlayStation 2,9.1,2002,8,8,280,Sports,Electronic Arts,3.36,0.21,0.01,0.56,4.14
Madden NFL 2003,Xbox,8.8,2002,8,8,2860,Sports,Electronic Arts,0.67,0.02,0.0,0.03,0.71
Hidden Invasion,PlayStation 2,3.5,2002,8,6,11532,Shooter,Swing! Entertainment,0.04,0.03,0.0,0.01,0.08
NFL Fever 2003,Xbox,7.7,2002,8,2,3290,Sports,Microsoft Game Studios,0.46,0.13,0.0,0.02,0.61
Kelly Slater's Pro Surfer,Xbox,8.9,2002,9,18,10617,Sports,Activision,0.08,0.02,0.0,0.0,0.1
Kelly Slater's Pro Surfer,PlayStation 2,8.9,2002,9,18,5488,Sports,Activision,0.16,0.13,0.0,0.04,0.33
Tekken 4,PlayStation 2,9.0,2002,9,24,386,Fighting,Namco Bandai Games,1.55,1.27,0.33,0.29,3.44
NBA ShootOut 2003,PlayStation 2,7.3,2002,9,24,7123,Sports,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23
Burnout 2: Point of Impact,PlayStation 2,9.0,2002,9,24,2449,Racing,Acclaim Entertainment,0.42,0.32,0.0,0.11,0.85
Mega Man Zero,Game Boy Advance,8.8,2002,9,23,3664,Platform,Capcom,0.22,0.08,0.24,0.01,0.55
Summoner 2,PlayStation 2,8.4,2002,9,17,7405,Role-Playing,THQ,0.1,0.08,0.0,0.03,0.21
Kingdom Hearts,PlayStation 2,9.0,2002,9,16,132,Role-Playing,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4
Battlefield 1942,PC,9.3,2002,9,16,14875,Shooter,Electronic Arts,0.01,0.01,0.0,0.0,0.03
Dino Stalker,PlayStation 2,4.0,2002,9,16,7194,Shooter,Capcom,0.07,0.06,0.08,0.02,0.22
Castlevania: Harmony of Dissonance,Game Boy Advance,9.2,2002,9,16,6602,Platform,Konami Digital Entertainment,0.16,0.06,0.04,0.0,0.26
Sly Cooper and the Thievius Raccoonus,PlayStation 2,8.5,2002,9,20,1657,Platform,Sony Computer Entertainment,1.03,0.14,0.0,0.04,1.21
NASCAR Thunder 2003,Xbox,8.5,2002,9,20,6376,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27
Robotech: Battlecry,PlayStation 2,8.2,2002,9,20,3295,Shooter,TDK Mediactive,0.3,0.23,0.0,0.08,0.61
Egg Mania: Eggstreme Madness,Xbox,5.3,2002,9,20,16082,Puzzle,Kemco,0.01,0.0,0.0,0.0,0.01
Tiny Toon Adventures: Plucky's Big Adventure,PlayStation,2.3,2002,9,20,6282,Action,Conspiracy Entertainment,0.15,0.1,0.0,0.02,0.27
Commandos 2: Men of Courage,Xbox,7.0,2002,9,20,11833,Strategy,Eidos Interactive,0.05,0.02,0.0,0.0,0.07
Conflict: Desert Storm,PlayStation 2,5.5,2002,10,2,1184,Shooter,Gotham Games,0.98,0.53,0.0,0.06,1.57
Dual Hearts,PlayStation 2,7.0,2002,10,1,12856,Role-Playing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.05
Ferrari F355 Challenge,PlayStation 2,7.8,2002,9,30,13004,Racing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.05
SEGA Bass Fishing Duel,PlayStation 2,7.0,2002,9,30,8224,Sports,Sega,0.09,0.07,0.0,0.02,0.17
Grandia Xtreme,PlayStation 2,7.5,2002,9,30,5033,Role-Playing,Enix Corporation,0.07,0.05,0.25,0.02,0.38
Need for Speed: Hot Pursuit 2,Xbox,7.1,2002,9,30,2514,Racing,Electronic Arts,0.68,0.11,0.0,0.03,0.82
The Lord of the Rings: The Fellowship of the Ring,Xbox,6.7,2002,9,27,3793,Action,Universal Interactive,0.31,0.19,0.0,0.03,0.53
Unreal Tournament 2003,PC,9.0,2002,9,27,16020,Shooter,Atari,0.0,0.01,0.0,0.0,0.01
Blinx: The Time Sweeper,Xbox,8.8,2002,9,27,3607,Platform,Microsoft Game Studios,0.39,0.15,0.0,0.02,0.56
Conflict: Desert Storm,Xbox,7.7,2002,9,26,2402,Shooter,SCi,0.48,0.37,0.0,0.02,0.87
Superman: Shadow of Apokolips,PlayStation 2,7.0,2002,9,26,4607,Action,Atari,0.21,0.16,0.0,0.05,0.42
Egg Mania: Eggstreme Madness,PlayStation 2,6.3,2002,9,25,14401,Puzzle,Kemco,0.02,0.01,0.0,0.0,0.03
AirForce Delta Storm,Game Boy Advance,7.1,2002,9,25,15012,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.02
Defender,PlayStation 2,7.5,2002,10,22,4798,Misc,Midway Games,0.2,0.15,0.0,0.05,0.4
ToeJam & Earl III: Mission to Earth,Xbox,6.3,2002,10,22,10021,Action,Sega,0.09,0.02,0.0,0.0,0.11
Contra: Shattered Soldier,PlayStation 2,8.0,2002,10,22,3481,Shooter,Konami Digital Entertainment,0.28,0.22,0.0,0.07,0.58
WTA Tour Tennis,Xbox,4.0,2002,10,22,16141,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01
X-Men: Next Dimension,PlayStation 2,7.2,2002,10,21,4156,Fighting,Activision,0.23,0.18,0.0,0.06,0.47
Virtua Tennis,Game Boy Advance,9.0,2002,10,21,8173,Sports,Atari,0.13,0.05,0.0,0.0,0.18
The Lord of the Rings: The Two Towers,PlayStation 2,8.3,2002,10,21,228,Action,Electronic Arts,1.94,1.95,0.08,0.7,4.67
Nickelodeon Party Blast,Xbox,1.1,2002,10,21,7241,Misc,Infogrames,0.16,0.05,0.0,0.01,0.22
Deathrow: Underground Team Combat,Xbox,9.3,2002,10,18,12354,Sports,Ubisoft,0.05,0.01,0.0,0.0,0.06
Shrek: Hassle at the Castle,Game Boy Advance,7.0,2002,10,18,3084,Action,TDK Mediactive,0.47,0.17,0.0,0.01,0.66
Baldur's Gate: Dark Alliance,Xbox,8.5,2002,10,18,7716,Role-Playing,Virgin Interactive,0.15,0.04,0.0,0.01,0.2
The Lord of the Rings: The Fellowship of the Ring,PlayStation 2,7.5,2002,10,17,1668,Action,Black Label Games,0.59,0.46,0.0,0.15,1.2
Whacked!,Xbox,6.6,2002,10,17,10834,Misc,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09
Ballistic: Ecks vs. Sever,Game Boy Advance,8.4,2002,10,17,10791,Shooter,BAM! Entertainment,0.07,0.03,0.0,0.0,0.1
Wild ARMs 3,PlayStation 2,7.9,2002,10,16,3245,Role-Playing,Ubisoft,0.16,0.13,0.29,0.04,0.62
Ty the Tasmanian Tiger,PlayStation 2,7.9,2002,10,16,1724,Platform,Electronic Arts,0.57,0.45,0.0,0.15,1.17
Ty the Tasmanian Tiger,Xbox,7.8,2002,10,16,8020,Platform,Electronic Arts,0.14,0.04,0.0,0.01,0.18
Kelly Slater's Pro Surfer,Game Boy Advance,8.0,2002,10,15,9611,Sports,Activision,0.09,0.03,0.0,0.0,0.13
Legaia 2: Duel Saga,PlayStation 2,7.5,2002,10,15,6549,Role-Playing,Eidos Interactive,0.13,0.1,0.0,0.03,0.26
Monopoly Party,Xbox,4.5,2002,10,15,8047,Misc,Infogrames,0.14,0.04,0.0,0.01,0.18
BloodRayne,PlayStation 2,7.5,2002,10,14,4647,Shooter,Universal Interactive,0.2,0.16,0.0,0.05,0.42
NBA 2K3,PlayStation 2,8.7,2002,10,7,1978,Sports,Sega,0.51,0.4,0.0,0.13,1.05
BloodRayne,Xbox,7.8,2002,10,14,7360,Shooter,Universal Interactive,0.16,0.05,0.0,0.01,0.21
TimeSplitters 2,Xbox,9.1,2002,10,11,3163,Shooter,Eidos Interactive,0.29,0.33,0.0,0.01,0.64
Sub Rebellion,PlayStation 2,7.0,2002,10,11,11585,Simulation,Metro 3D,0.04,0.03,0.0,0.01,0.08
NBA Inside Drive 2003,Xbox,8.2,2002,10,10,5723,Sports,Microsoft Game Studios,0.23,0.07,0.0,0.01,0.31
NBA Starting Five,Xbox,3.8,2002,10,10,14960,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.02
Pac-Man World 2,Xbox,7.0,2002,10,10,4068,Action,Namco Bandai Games,0.36,0.11,0.0,0.02,0.49
TimeSplitters 2,PlayStation 2,9.1,2002,10,7,2936,Shooter,Eidos Interactive,0.34,0.27,0.0,0.09,0.7
Dynasty Warriors 3,Xbox,6.8,2002,10,4,11727,Action,THQ,0.06,0.02,0.0,0.0,0.08
NBA 2K3,Xbox,8.9,2002,10,4,5665,Sports,Sega,0.24,0.07,0.0,0.01,0.32
RollerCoaster Tycoon 2,PC,8.0,2002,10,4,1595,Strategy,Atari,1.19,0.05,0.0,0.0,1.25
The Sims: Unleashed,PC,7.0,2002,10,3,329,Simulation,Electronic Arts,2.03,1.56,0.0,0.17,3.76
Need for Speed: Hot Pursuit 2,PlayStation 2,9.0,2002,10,3,782,Racing,Electronic Arts,1.68,0.31,0.02,0.09,2.11
NHL 2003,PlayStation 2,8.6,2002,10,3,2220,Sports,Electronic Arts,0.46,0.36,0.0,0.12,0.93
Silent Scope 3,PlayStation 2,4.0,2002,10,11,8562,Shooter,Konami Digital Entertainment,0.08,0.06,0.0,0.02,0.16
Antz Extreme Racing,PlayStation 2,2.4,2002,10,10,13768,Racing,Empire Interactive,0.02,0.02,0.0,0.01,0.04
Syberia,PC,7.1,2002,10,10,14581,Action,Microids,0.0,0.02,0.0,0.0,0.03
Evolution Skateboarding,PlayStation 2,3.0,2002,10,10,6530,Sports,Konami Digital Entertainment,0.13,0.1,0.0,0.03,0.26
Myst III: Exile,Xbox,2.0,2002,10,3,12659,Adventure,Ubisoft,0.04,0.01,0.0,0.0,0.06
NHL 2003,Xbox,8.7,2002,10,3,7464,Sports,Electronic Arts,0.15,0.04,0.0,0.01,0.21
Loons: The Fight For Fame,Xbox,4.6,2002,10,3,11947,Action,Atari,0.05,0.02,0.0,0.0,0.07
Myst III: Exile,PlayStation 2,2.0,2002,10,3,6251,Adventure,Ubisoft,0.14,0.11,0.0,0.04,0.28
Red Faction II,PlayStation 2,9.2,2002,10,9,1258,Shooter,THQ,0.49,0.78,0.0,0.23,1.5
NBA Live 2003,PlayStation 2,8.7,2002,10,8,1106,Sports,Electronic Arts,1.25,0.15,0.03,0.22,1.66
Hitman 2: Silent Assassin,PlayStation 2,8.4,2002,10,2,483,Action,Eidos Interactive,1.36,1.15,0.04,0.41,2.96
Medal of Honor: Frontline,Xbox,7.9,2002,11,5,1270,Shooter,Electronic Arts,1.0,0.43,0.0,0.06,1.49
Phantom Crash,Xbox,7.5,2002,11,4,13058,Simulation,Phantagram,0.03,0.01,0.01,0.0,0.05
Age of Mythology,PC,9.3,2002,11,4,11149,Strategy,Microsoft Game Studios,0.02,0.06,0.0,0.01,0.09
Serious Sam,Xbox,7.7,2002,11,4,8818,Shooter,Take-Two Interactive,0.11,0.03,0.0,0.01,0.15
FIFA Soccer 2003,PlayStation 2,8.3,2002,11,1,393,Sports,Electronic Arts,0.46,2.28,0.05,0.61,3.4
X-Men: Next Dimension,Xbox,6.7,2002,11,1,10257,Fighting,Activision,0.08,0.02,0.0,0.0,0.11
Defender,Xbox,7.1,2002,10,31,11083,Misc,Midway Games,0.07,0.02,0.0,0.0,0.09
Robotech: The Macross Saga,Game Boy Advance,5.0,2002,10,31,7352,Shooter,TDK Mediactive,0.15,0.06,0.0,0.0,0.21
Reign of Fire,Xbox,6.0,2002,10,30,10750,Shooter,BAM! Entertainment,0.07,0.02,0.0,0.0,0.1
FIFA Soccer 2003,Xbox,8.4,2002,10,30,3194,Sports,Electronic Arts,0.2,0.4,0.0,0.04,0.63
Shenmue II,Xbox,8.3,2002,10,29,5696,Adventure,Microsoft Game Studios,0.22,0.08,0.0,0.01,0.32
Tony Hawk's Pro Skater 4,Game Boy Advance,9.2,2002,10,29,3513,Sports,Activision,0.41,0.15,0.0,0.01,0.57
Fatal Frame,Xbox,7.7,2002,10,29,12667,Action,Tecmo Koei,0.04,0.01,0.0,0.0,0.06
Tiger Woods PGA Tour 2003,PlayStation 2,8.9,2002,10,28,1120,Sports,Electronic Arts,0.8,0.63,0.0,0.21,1.64
V-Rally 3,Game Boy Advance,8.0,2002,10,28,13310,Racing,Atari,0.03,0.01,0.0,0.0,0.05
Grand Theft Auto: Vice City,PlayStation 2,9.7,2002,10,28,25,Action,Take-Two Interactive,8.41,5.49,0.47,1.78,16.15
Tony Hawk's Pro Skater 4,Xbox,9.0,2002,10,25,2225,Sports,Activision,0.59,0.3,0.0,0.04,0.93
Tiger Woods PGA Tour 2003,Xbox,8.5,2002,10,25,4434,Sports,Electronic Arts,0.35,0.08,0.0,0.01,0.44
Sneakers,Xbox,2.0,2002,10,25,10672,Puzzle,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.1
Driver 2 Advance,Game Boy Advance,7.0,2002,10,25,5369,Action,Atari,0.25,0.09,0.0,0.01,0.34
Davis Cup Tennis,Game Boy Advance,5.0,2002,10,24,15802,Sports,Ubisoft,0.01,0.0,0.0,0.0,0.02
Toxic Grind,Xbox,4.9,2002,10,23,15096,Sports,THQ,0.02,0.0,0.0,0.0,0.02
Reign of Fire,PlayStation 2,6.0,2002,10,23,6389,Shooter,BAM! Entertainment,0.13,0.1,0.0,0.03,0.27
Colin McRae Rally 2.0,Game Boy Advance,8.9,2002,10,23,14994,Racing,Codemasters,0.02,0.01,0.0,0.0,0.02
Tony Hawk's Pro Skater 4,PlayStation 2,9.3,2002,10,23,340,Sports,Activision,2.13,1.18,0.01,0.35,3.67
Dr. Muto,Xbox,8.5,2002,11,11,12750,Platform,Midway Games,0.04,0.01,0.0,0.0,0.06
NHL 2K3,PlayStation 2,8.7,2002,11,11,7470,Sports,Sega,0.1,0.08,0.0,0.03,0.21
